submission_date,industry,job_function,job_title,annual_salary_gross,additional_compensation,currency,country,city,remote_or_onsite,experience_field,education_level,gender,race
2023-04-11,Education (Higher Education),Recruitment or HR,Enrollment Counselor,32625.16608,0.0,GBP,USA,Cincinnati,Hybrid,1 year or less,College degree,Woman,White
2023-04-11,Education (Primary/Secondary),Education (Primary/Secondary),Data Analyst,92502.31999999999,0.0,GBP,USA,Boston,On-site,11-20 years,Master's degree,Woman,"Asian or Asian American, White"
2023-04-11,Law,Law,Licensing Paralegal,56305.759999999995,3619.656,GBP,USA,Chicago,On-site,21-30 years,Master's degree,Woman,"Asian or Asian American, Hispanic, Latino, or Spanish origin, White"
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Accountant 1,59325.357471999996,6756.6912,GBP,USA,Seattle,Hybrid,41 years or more,High School,Woman,White
2023-04-11,Nonprofits,Recruitment or HR,Practice Manager,68371.28,0.0,GBP,USA,Boston,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-11,Education (Higher Education),Education (Higher Education),Program Coordinator,45173.30688,0.0,GBP,USA,Glendale,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Associate,53892.655999999995,3322.03984,GBP,USA,Boston,Hybrid,2-4 years,Master's degree,Man,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Senior Business Execution Consultant,79632.432,12065.52,GBP,USA,Charlotte,Hybrid,2-4 years,"Professional degree (MD, JD, etc.)",Man,White
2023-04-11,Nonprofits,Nonprofits,Director,85263.008,0.0,GBP,USA,"Chicago, Il",Fully remote,11-20 years,Master's degree,Woman,White
2023-04-11,Engineering or Manufacturing,Engineering or Manufacturing,Engineer III ,67647.34879999999,0.0,GBP,USA,Salt Lake City ,Hybrid,5-7 years,Master's degree,Man,White
2023-04-11,Computing or Tech,Computing or Tech,Data Analyst,104567.84,8043.679999999999,GBP,USA,Hastings,Fully remote,2-4 years,Master's degree,Woman,White
2023-04-11,Nonprofits,Computing or Tech,Director of Development Operations ,100546.0,0.0,GBP,USA,New York City ,Fully remote,2-4 years,College degree,Man,White
2023-04-11,Utilities & Telecommunications,Education (Higher Education),Energy Educator ,121861.752,0.0,GBP,USA,Sacramento,Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Health care,Learning and Development,Instructional Design Specialist,59925.416,0.0,GBP,USA,Boston,On-site,2-4 years,Master's degree,Non-binary,White
2023-04-11,Education (Higher Education),Administration,Research Administrator,63142.888,0.0,GBP,USA,Gainesville,Hybrid,21-30 years,College degree,Woman,White
2023-04-11,Insurance,Insurance,Sr risk analyst,78988.93759999999,4021.8399999999997,GBP,USA,San Francisco ,Hybrid,21-30 years,B.a. plus certifications in field,Woman,White
2023-04-11,Retail,"Marketing, Advertising & PR",CRM Specialist,68371.28,0.0,GBP,USA,Bay Area,Fully remote,2-4 years,College degree,Woman,Asian or Asian American
2023-04-11,Hospitality & Events,Hospitality & Events,Front Desk Staff,16525.44,2869.0,GBP,Japan,Tokyo,On-site,1 year or less,College degree,Woman,White
2023-04-11,Education (Higher Education),Administration,Administrative Assistant II,55903.576,0.0,GBP,USA,Santa Barbara,Hybrid,21-30 years,College degree,Woman,White
2023-04-11,"Accounting, Banking & Finance",Business or Consulting,Manager,96524.16,20913.568,GBP,USA,Chicago,Hybrid,11-20 years,Master's degree,Man,White
2023-04-11,Media & Digital,Media & Digital,Editor,67969.09599999999,0.0,GBP,USA,New York,Fully remote,5-7 years,College degree,Woman,White
2023-04-11,Nonprofits,Art & Design,Production Manager & Graphic Designer,67245.1648,804.3679999999999,GBP,USA,Alexandria,Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Nonprofits,Nonprofits,Grants Manager,41424.952,0.0,GBP,USA,Louisville,On-site,2-4 years,Master's degree,Woman,White
2023-04-11,"Accounting, Banking & Finance",Oil and Gas,Trust Administrator,92100.136,0.0,GBP,USA,Dallas,Hybrid,21-30 years,College degree,Woman,White
2023-04-11,Business or Consulting,Computing or Tech,Manager,119046.46399999999,10456.784,GBP,USA,New York,Hybrid,5-7 years,College degree,Woman,Asian or Asian American
2023-04-11,Nonprofits,Nonprofits,Research director,180982.8,14478.624,GBP,USA,Palo Alto ,Fully remote,11-20 years,PhD,Woman,White
2023-04-11,Engineering or Manufacturing,Recruitment or HR,HRIS Analyst,88480.48,8848.047999999999,GBP,USA,Des Moines,Fully remote,5-7 years,College degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,Software Engineer,65958.17599999999,1367.4256,GBP,USA,Niceville,Hybrid,2-4 years,College degree,Man,White
2023-04-11,Utilities & Telecommunications,Recruitment or HR,Senior Recruiting Consultant,117952.52352,23590.504704,GBP,USA,Raritan,Fully remote,21-30 years,Some college,Woman,White
2023-04-11,Nonprofits,Social Work,Director,82045.536,0.0,GBP,USA,Albany,Hybrid,5-7 years,PhD,Woman,White
2023-04-11,Art & Design,Art & Design,Creative director,54697.024,0.0,GBP,USA,Traverse City,Fully remote,21-30 years,Some masters degree,Woman,White
2023-04-11,Nonprofits,Nonprofits,Senior Enhancement Team Specialist ,56305.759999999995,0.0,GBP,USA,"Washington, DC",Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,"Accounting, Banking & Finance",Computing or Tech,Senior Technology officer,77449.45,8936.475,GBP,Uganda,Toronto,Hybrid,11-20 years,College degree,Man,Asian or Asian American
2023-04-11,Computing or Tech,Computing or Tech,Business Solutions Consultant,48262.08,4826.208,GBP,USA,Remote (I live in Atlanta),Fully remote,1 year or less,College degree,Woman,White
2023-04-11,Engineering or Manufacturing,Engineering or Manufacturing,Mechanical Engineer,59121.047999999995,4826.208,GBP,USA,Maple Grove,Hybrid,5-7 years,College degree,Woman,"Asian or Asian American, White"
2023-04-11,Property or Construction,Business or Consulting,Environmental Planner ,62740.704,11261.152,GBP,USA,Newark ,,5-7 years,Master's degree,Woman,White
2023-04-11,Health care,Computing or Tech,Epic application analyst IV,72795.304,0.0,GBP,USA,Rochester,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-11,Education (Higher Education),Education (Higher Education),University Lecturer,52217.58,0.0,GBP,Netherlands,Leiden,On-site,8-10 years,PhD,Woman,White
2023-04-11,Education (Higher Education),Computing or Tech,Senior Consultant,101350.368,0.0,GBP,USA,Lagrangeville NY ,Fully remote,8-10 years,Master's degree,Man,White
2023-04-11,Education (Higher Education),Administration,Regional Team Leader,53892.655999999995,0.0,GBP,USA,Canton,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Education (Primary/Secondary),Education (Primary/Secondary),Elementary School Teacher,60327.6,1206.552,GBP,USA,Elgin,On-site,11-20 years,Master's degree,Woman,White
2023-04-11,Nonprofits,Media & Digital,Managing Editor,37000.0,150.0,GBP,UK,Stevenage,Fully remote,11-20 years,Master's degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,Quality Assurance,117437.728,3217.4719999999998,GBP,USA,Madison,On-site,11-20 years,College degree,Woman,White
2023-04-11,Retail,Entertainment,Program Coordinator,32979.087999999996,0.0,GBP,USA,Indianapolis,On-site,1 year or less,College degree,Man,White
2023-04-11,Computing or Tech,Computing or Tech,Sr. Web Developer,105395.534672,6434.9439999999995,GBP,USA,College Park,Fully remote,11-20 years,Master's degree,Woman,White
2023-04-11,Education (Primary/Secondary),Administration,Administrative Coordinator,43435.871999999996,0.0,GBP,USA,Byfield,On-site,11-20 years,Master's degree,Woman,White
2023-04-11,Computing or Tech,Business or Consulting,Solutions Architect,133525.088,0.0,GBP,USA,Herndon,Fully remote,11-20 years,Master's degree,Man,Asian or Asian American
2023-04-11,"Leisure, Sport & Tourism",Administration,Receptionist Supervisor,32979.087999999996,0.0,GBP,USA,St. Louis,On-site,2-4 years,College degree,Woman,White
2023-04-11,Engineering or Manufacturing,"Marketing, Advertising & PR",Desktop publisher,67558.86832,0.0,GBP,USA,Huntsville,Fully remote,11-20 years,College degree,Woman,White
2023-04-11,"Marketing, Advertising & PR","Marketing, Advertising & PR",Marketing Director,61065.9125,0.0,GBP,Uganda,"Edmonton, Alberta, Canada",Hybrid,11-20 years,"I have 2 relevant diplomas, which are 1-2 year college programs",Woman,White
2023-04-11,Hospitality & Events,Sales,Corporate & BT Sales Manager,56305.759999999995,1206.552,GBP,USA,Columbus,On-site,5-7 years,Some college,Woman,White
2023-04-11,Health care,Science,Senior Scientist,68371.28,0.0,GBP,USA,Kansas City,Fully remote,5-7 years,PhD,Woman,White
2023-04-11,Transport or Logistics,Administration,CSR/Admin Assistant,53088.288,804.3679999999999,GBP,USA,Wilsonville,Hybrid,8-10 years,College degree,Woman,White
2023-04-11,Retail,Transport or Logistics,Logistics Asst,43751.184256,0.0,GBP,USA,anchorage,Hybrid,8-10 years,College degree,Woman,White
2023-04-11,Education (Higher Education),Administration,Business Manager,65153.808,0.0,GBP,USA,College Park,Hybrid,5-7 years,College degree,Woman,White
2023-04-11,Education (Higher Education),Recruitment or HR,Arts Recruitment Coordinator,45945.500159999996,0.0,GBP,USA,Madison,Hybrid,2-4 years,Master's degree,Woman,White
2023-04-11,Education (Higher Education),Nonprofits,Associate Director of Annual Giving,62740.704,0.0,GBP,USA,Poughkeepsie,Hybrid,5-7 years,College degree,Man,White
2023-04-11,Engineering or Manufacturing,Engineering or Manufacturing,Senior Software Engineer,88480.48,20109.2,GBP,USA,San Antonio,Fully remote,11-20 years,College degree,Man,White
2023-04-11,Health care,Computing or Tech,Infrastructure Engineering Senior Manager,112611.51999999999,40218.4,GBP,USA,Frederick,Fully remote,5-7 years,Some college,Woman,White
2023-04-11,"Accounting, Banking & Finance",Computing or Tech,Programmer/Analyst ,69135.4296,1206.552,GBP,USA,Albuquerque ,Hybrid,8-10 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin"
2023-04-11,"Marketing, Advertising & PR","Marketing, Advertising & PR",Director of marketing operations ,60327.6,0.0,GBP,USA,Austin,Fully remote,5-7 years,College degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,Software ENgineer,65153.808,2413.104,GBP,USA,Austin,Hybrid,2-4 years,College degree,Man,White
2023-04-11,Computing or Tech,Computing or Tech,User Experience Researcher ,100546.0,12065.52,GBP,USA,Madison ,On-site,8-10 years,Master's degree,Woman,White
2023-04-11,Engineering or Manufacturing,Recruitment or HR,HR Generalist/QC Coordinator,59250.551247999996,1126.1152,GBP,USA,North Olmsted,On-site,2-4 years,College degree,Man,White
2023-04-11,Health care,Nonprofits,Research Director,172939.12,0.0,GBP,USA,Berkeley,Fully remote,21-30 years,Master's degree,Woman,White
2023-04-11,Nonprofits,Nonprofits,"Director, Research Grants",78023.696,0.0,GBP,USA,Chicago ,Fully remote,8-10 years,Master's degree,Woman,White
2023-04-11,Education (Higher Education),"Accounting, Banking & Finance","Director, research and Reconciliation ",66360.36,0.0,GBP,USA,Charles Town,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Education (Primary/Secondary),Computing or Tech,"Director, Digital Accessibility and Inclusion",91697.95199999999,0.0,GBP,USA,NYC ,Other/it's complicated,5-7 years,Master's degree,Woman,White
2023-04-11,Education (Higher Education),Administration,Academic Coordinator,35392.191999999995,0.0,GBP,USA,Iowa City,On-site,2-4 years,Master's degree,Woman,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Controller ,100546.0,20109.2,GBP,USA,San Diego ,Fully remote,11-20 years,Master's degree,Woman,White
2023-04-11,Media & Digital,Computing or Tech,Software Developer,51097.4772,80.43679999999999,GBP,USA,Decatur,Fully remote,2-4 years,College degree,Man,White
2023-04-11,Computing or Tech,"Marketing, Advertising & PR",Senior Content Marketing Manager,76414.95999999999,0.0,GBP,USA,Harrisonburg,Fully remote,5-7 years,Master's degree,Woman,White
2023-04-11,Health care,"Accounting, Banking & Finance",Assistant Controller,100546.0,0.0,GBP,USA,Buffalo,Hybrid,11-20 years,College degree,Man,White
2023-04-11,Computing or Tech,"Marketing, Advertising & PR",Internal Communications Manager,61400.0,0.0,GBP,UK,"Cambridge, UK",Hybrid,8-10 years,College degree,Non-binary,White
2023-04-11,Health care,Computing or Tech,"Vice President, IT Operations",217004.812144,80436.8,GBP,USA,Charlotte,Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Nonprofits,Nonprofits,Chief Executive,75000.0,0.0,GBP,UK,London,Hybrid,21-30 years,Master's degree,Woman,White
2023-04-11,Nonprofits,"Accounting, Banking & Finance","Senior Officer, Finance",111002.784,0.0,GBP,USA,Washington,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Education (Higher Education),Member Services,Member Services Coordinator,37000.928,0.0,GBP,USA,Columbus,On-site,2-4 years,Master's degree,Man,White
2023-04-11,Education (Higher Education),Administration,Head of Research Services ,62260.496304,0.0,GBP,USA,Radford,On-site,11-20 years,Master's degree,Woman,White
2023-04-11,Entertainment,Administration,Administrative Associate,68371.28,1608.7359999999999,GBP,USA,Falmouth,Fully remote,1 year or less,Master's degree,Woman,White
2023-04-11,Engineering or Manufacturing,Computing or Tech,Software Developer,60327.6,0.0,GBP,USA,Woodstock,Fully remote,8-10 years,College degree,Man,White
2023-04-11,Sales,Hospitality & Events,Non-foods sales ,49227.321599999996,0.0,GBP,USA,Sacramento,Fully remote,8-10 years,College degree,Woman,White
2023-04-11,Education (Higher Education),Media & Digital,Managing Editor,60327.6,603.276,GBP,USA,Los Angeles,Hybrid,5-7 years,PhD,Woman,White
2023-04-11,Law,Law,Attorney-Partner,100546.0,28152.879999999997,GBP,USA,Boston,Fully remote,11-20 years,"Professional degree (MD, JD, etc.)",Woman,"Asian or Asian American, White"
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Practice Support Associate ,57914.496,2010.9199999999998,GBP,USA,Crescent City,Fully remote,21-30 years,Master's degree,Woman,White
2023-04-11,"Accounting, Banking & Finance",Recruitment or HR,Engagment and OD assistant,31200.0,0.0,GBP,UK,Leeds,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-11,Media & Digital,Media & Digital,Editor,36225.0,0.0,GBP,UK,London,Fully remote,5-7 years,PhD,Woman,White
2023-04-11,Law,Law,Associate,253375.91999999998,31370.352,GBP,USA,Boston,Hybrid,8-10 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Investment Officer,233266.72,116633.36,GBP,USA,,Fully remote,11-20 years,College degree,Man,White
2023-04-11,Nonprofits,Nonprofits,"Senior Manager, digital events",74806.224,0.0,GBP,USA,Camden,Fully remote,8-10 years,College degree,Woman,White
2023-04-11,Health care,Government Affairs & Lobbying,Senior Advisor,116633.36,804.3679999999999,GBP,USA,"Washington, DC",Hybrid,8-10 years,College degree,Woman,White
2023-04-11,Insurance,Administration,Program Coordinator,44240.24,402.18399999999997,GBP,USA,Schaumburg,Hybrid,5-7 years,College degree,Woman,Asian or Asian American
2023-04-11,Education (Higher Education),Education (Higher Education),Associate Professor,59523.231999999996,0.0,GBP,USA,Abilene,On-site,11-20 years,PhD,Woman,White
2023-04-11,Insurance,Business or Consulting,Configuration Analyst,69175.648,8043.679999999999,GBP,USA,Canton ,Fully remote,8-10 years,College degree,Man,White
2023-04-11,Computing or Tech,Computing or Tech,Senior project manager ,80428.275,0.0,GBP,Uganda,Kitchener-Waterloo,Fully remote,5-7 years,College degree,Woman,White
2023-04-11,Education (Higher Education),Administration,Scholarship Coordinator ,41827.136,0.0,GBP,USA,Chicago,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-11,Nonprofits,Hospitality & Events,Fundraising and Events Manager,37500.0,0.0,GBP,UK,London,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-11,"Leisure, Sport & Tourism","Marketing, Advertising & PR",Public Relations Manager,62740.704,2413.104,GBP,USA,Minneapolis ,Fully remote,11-20 years,College degree,Woman,White
2023-04-11,Engineering or Manufacturing,Engineering or Manufacturing,Senior Power Systems Engineer,108589.68,21717.935999999998,GBP,USA,Portland,Fully remote,5-7 years,PhD,Man,White
2023-04-11,Engineering or Manufacturing,"Accounting, Banking & Finance",Financial Manager,86871.74399999999,0.0,GBP,USA,Laurel,Hybrid,11-20 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White"
2023-04-11,Education (Higher Education),Computing or Tech,Manager of Online Programs,64349.439999999995,0.0,GBP,USA,Philadelphia area,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-11,Engineering or Manufacturing,Engineering or Manufacturing,Senior Mechanical Engineer,90089.216,6434.9439999999995,GBP,USA,Saint Paul,Hybrid,11-20 years,College degree,Woman,White
